"Time","Timestamp","iowait","irq","nice","softirq","steal","system","user","Used","Buffer","Cached","Free","br-10cd1f6f3899 receive","docker0 receive","eth0 receive","eth1 receive","lo receive","veth6750e95 receive","br-10cd1f6f3899 transmit","docker0 transmit","eth0 transmit","eth1 transmit","lo transmit","veth6750e95 transmit"
"2023-04-16 00:54:10","1681581250000","0%","0%","0%","0.200%","0.100%","0.400%","1.70%","376 MiB","31.1 MiB","405 MiB","158 MiB","510 MB/s","0 kB/s","11.2 kB/s","312 MB/s","0 kB/s","510 MB/s","312 MB/s","0 kB/s","10.8 kB/s","511 MB/s","0 kB/s","312 MB/s"
"2023-04-16 00:54:20","1681581260000","0%","0%","0%","0%","0.100%","0%","0.400%","376 MiB","31.1 MiB","405 MiB","158 MiB","2.62 MB/s","0 kB/s","5.60 kB/s","1.79 MB/s","0 kB/s","2.64 MB/s","1.74 MB/s","0 kB/s","5.40 kB/s","3.59 MB/s","0 kB/s","1.74 MB/s"
"2023-04-16 00:54:30","1681581270000","0%","0%","0%","0.100%","0%","0.300%","1.30%","376 MiB","31.1 MiB","405 MiB","158 MiB","498 MB/s","0 kB/s","6 kB/s","304 MB/s","0 kB/s","498 MB/s","303 MB/s","0 kB/s","4.20 kB/s","499 MB/s","0 kB/s","303 MB/s"
"2023-04-16 00:54:40","1681581280000","0%","0%","0%","0.400%","0.600%","0.900%","1.00%","376 MiB","31.1 MiB","405 MiB","158 MiB","101 MB/s","0 kB/s","0 kB/s","93.5 MB/s","0 kB/s","105 MB/s","93.5 MB/s","0 kB/s","0 kB/s","106 MB/s","0 kB/s","93.5 MB/s"
"2023-04-16 00:54:50","1681581290000","0%","0%","0%","0.1000%","0%","0.100%","1.20%","376 MiB","31.1 MiB","405 MiB","158 MiB","507 MB/s","0 kB/s","5.80 kB/s","310 MB/s","0 kB/s","508 MB/s","310 MB/s","0 kB/s","5.40 kB/s","509 MB/s","0 kB/s","310 MB/s"
"2023-04-16 00:55:00","1681581300000","0%","0%","0%","0.500%","0.500%","1.10%","3.30%","376 MiB","31.1 MiB","405 MiB","158 MiB","1.03 GB/s","0 kB/s","5.60 kB/s","665 MB/s","0 kB/s","1.03 GB/s","665 MB/s","0 kB/s","5.40 kB/s","1.04 GB/s","0 kB/s","665 MB/s"
"2023-04-16 00:55:10","1681581310000","0%","0%","0%","1.40%","1.70%","1.90%","8.40%","372 MiB","31.1 MiB","405 MiB","162 MiB","2.20 GB/s","0 kB/s","6 kB/s","1.41 GB/s","0 kB/s","2.20 GB/s","1.41 GB/s","0 kB/s","4.20 kB/s","2.20 GB/s","0 kB/s","1.41 GB/s"
"2023-04-16 00:55:20","1681581320000","0%","0%","0%","2.00%","2.10%","1.80%","3.40%","372 MiB","31.1 MiB","405 MiB","162 MiB","700 MB/s","0 kB/s","0 kB/s","508 MB/s","0 kB/s","709 MB/s","508 MB/s","0 kB/s","0 kB/s","710 MB/s","0 kB/s","508 MB/s"
"2023-04-16 00:55:30","1681581330000","0%","0%","0%","0.800%","0.700%","1.70%","7.90%","374 MiB","31.1 MiB","405 MiB","160 MiB","2.59 GB/s","0 kB/s","22.8 kB/s","1.61 GB/s","0 kB/s","2.59 GB/s","1.61 GB/s","0 kB/s","16.2 kB/s","2.59 GB/s","0 kB/s","1.61 GB/s"
"2023-04-16 00:55:40","1681581340000","0%","0%","0%","0.900%","0.600%","1.40%","9.10%","374 MiB","31.1 MiB","405 MiB","160 MiB","3.03 GB/s","0 kB/s","17.2 kB/s","1.87 GB/s","0 kB/s","3.03 GB/s","1.87 GB/s","0 kB/s","9.60 kB/s","3.03 GB/s","0 kB/s","1.87 GB/s"
"2023-04-16 00:55:50","1681581350000","0%","0%","0%","0.600%","0.300%","0.800%","4.30%","374 MiB","31.1 MiB","405 MiB","160 MiB","1.53 GB/s","0 kB/s","56.5 kB/s","962 MB/s","0 kB/s","1.54 GB/s","962 MB/s","0 kB/s","292 kB/s","1.54 GB/s","0 kB/s","962 MB/s"
"2023-04-16 00:56:00","1681581360000","0%","0%","0%","1.60%","1.00%","2.00%","3.20%","374 MiB","31.1 MiB","405 MiB","160 MiB","743 MB/s","0 kB/s","0 kB/s","514 MB/s","0 kB/s","751 MB/s","513 MB/s","0 kB/s","0 kB/s","752 MB/s","0 kB/s","513 MB/s"
"2023-04-16 00:56:10","1681581370000","0%","0%","0%","1.10%","0.500%","0.700%","5.50%","373 MiB","31.1 MiB","405 MiB","160 MiB","2.01 GB/s","0 kB/s","5.80 kB/s","1.25 GB/s","0 kB/s","2.01 GB/s","1.25 GB/s","0 kB/s","5.40 kB/s","2.01 GB/s","0 kB/s","1.25 GB/s"
"2023-04-16 00:56:20","1681581380000","0%","0%","0%","1.30%","0.900%","2.60%","3.60%","373 MiB","31.1 MiB","405 MiB","160 MiB","702 MB/s","0 kB/s","11.2 kB/s","500 MB/s","0 kB/s","709 MB/s","500 MB/s","0 kB/s","5.40 kB/s","710 MB/s","0 kB/s","500 MB/s"
"2023-04-16 00:56:30","1681581390000","0%","0%","0%","1.00%","1.40%","2.20%","6.50%","374 MiB","31.1 MiB","405 MiB","160 MiB","1.79 GB/s","0 kB/s","26.4 kB/s","1.13 GB/s","0 kB/s","1.79 GB/s","1.13 GB/s","0 kB/s","20.4 kB/s","1.80 GB/s","0 kB/s","1.13 GB/s"
"2023-04-16 00:56:40","1681581400000","0%","0%","0%","0.900%","0.400%","1.10%","4.60%","375 MiB","31.1 MiB","405 MiB","158 MiB","1.55 GB/s","0 kB/s","5.60 kB/s","976 MB/s","0 kB/s","1.55 GB/s","976 MB/s","0 kB/s","5.40 kB/s","1.55 GB/s","0 kB/s","976 MB/s"
"2023-04-16 00:56:50","1681581410000","0%","0%","0%","0.700%","0.400%","1.20%","7.30%","374 MiB","31.1 MiB","405 MiB","160 MiB","2.55 GB/s","0 kB/s","5.80 kB/s","1.59 GB/s","0 kB/s","2.56 GB/s","1.59 GB/s","0 kB/s","5.40 kB/s","2.56 GB/s","0 kB/s","1.59 GB/s"
"2023-04-16 00:57:00","1681581420000","0%","0%","0%","1.40%","0.700%","1.70%","5.30%","371 MiB","31.1 MiB","405 MiB","162 MiB","766 MB/s","0 kB/s","11.8 kB/s","831 MB/s","0 kB/s","772 MB/s","831 MB/s","0 kB/s","9.60 kB/s","773 MB/s","0 kB/s","831 MB/s"
"2023-04-16 00:57:10","1681581430000","0%","0%","0%","2.80%","1.50%","3.00%","7.50%","371 MiB","31.1 MiB","405 MiB","162 MiB","2.31 GB/s","0 kB/s","0 kB/s","1.17 GB/s","0 kB/s","2.32 GB/s","1.17 GB/s","0 kB/s","0 kB/s","2.32 GB/s","0 kB/s","1.17 GB/s"
"2023-04-16 00:57:20","1681581440000","0%","0%","0%","1.40%","0.600%","2.60%","4.70%","371 MiB","31.1 MiB","405 MiB","162 MiB","1.22 GB/s","0 kB/s","0 kB/s","806 MB/s","0 kB/s","1.23 GB/s","806 MB/s","0 kB/s","0 kB/s","1.23 GB/s","0 kB/s","806 MB/s"
"2023-04-16 00:57:30","1681581450000","0%","0%","0%","2.10%","1.60%","2.30%","5.30%","371 MiB","31.1 MiB","405 MiB","162 MiB","1.28 GB/s","0 kB/s","17.2 kB/s","857 MB/s","0 kB/s","1.29 GB/s","857 MB/s","0 kB/s","17.8 kB/s","1.29 GB/s","0 kB/s","857 MB/s"
"2023-04-16 00:57:40","1681581460000","0%","0%","0%","1.70%","0.700%","2.80%","5.90%","369 MiB","31.1 MiB","405 MiB","164 MiB","1.74 GB/s","0 kB/s","5.60 kB/s","1.12 GB/s","0 kB/s","1.75 GB/s","1.12 GB/s","0 kB/s","5.40 kB/s","1.75 GB/s","0 kB/s","1.12 GB/s"
"2023-04-16 00:57:50","1681581470000","0%","0%","0%","1.30%","0.400%","1.30%","6.50%","374 MiB","31.1 MiB","405 MiB","160 MiB","2.16 GB/s","0 kB/s","56.5 kB/s","1.36 GB/s","0 kB/s","2.17 GB/s","1.36 GB/s","0 kB/s","291 kB/s","2.17 GB/s","0 kB/s","1.36 GB/s"
"2023-04-16 00:58:00","1681581480000","0%","0%","0%","0.700%","0.300%","1.20%","5.70%","374 MiB","31.1 MiB","405 MiB","160 MiB","2.09 GB/s","0 kB/s","0 kB/s","1.30 GB/s","0 kB/s","2.10 GB/s","1.30 GB/s","0 kB/s","0 kB/s","2.10 GB/s","0 kB/s","1.30 GB/s"
"2023-04-16 00:58:10","1681581490000","0%","0%","0%","1.80%","1.40%","2.80%","7.50%","369 MiB","31.1 MiB","405 MiB","164 MiB","2.17 GB/s","0 kB/s","0 kB/s","1.37 GB/s","0 kB/s","2.17 GB/s","1.37 GB/s","0 kB/s","0 kB/s","2.17 GB/s","0 kB/s","1.37 GB/s"
"2023-04-16 00:58:20","1681581500000","0%","0%","0%","1.70%","1.80%","2.70%","5.90%","373 MiB","31.1 MiB","405 MiB","160 MiB","1.59 GB/s","0 kB/s","11.2 kB/s","1.04 GB/s","0 kB/s","1.60 GB/s","1.04 GB/s","0 kB/s","10.8 kB/s","1.60 GB/s","0 kB/s","1.04 GB/s"
"2023-04-16 00:58:30","1681581510000","0%","0%","0%","1.70%","1.000%","3.10%","9.30%","373 MiB","31.1 MiB","405 MiB","160 MiB","2.66 GB/s","0 kB/s","17.2 kB/s","1.68 GB/s","0 kB/s","2.67 GB/s","1.68 GB/s","0 kB/s","9.60 kB/s","2.67 GB/s","0 kB/s","1.68 GB/s"
"2023-04-16 00:58:40","1681581520000","0%","0%","0%","2.30%","1.00%","3.30%","9.60%","370 MiB","31.1 MiB","405 MiB","164 MiB","3.03 GB/s","0 kB/s","0 kB/s","1.92 GB/s","0 kB/s","3.04 GB/s","1.92 GB/s","0 kB/s","0 kB/s","3.04 GB/s","0 kB/s","1.92 GB/s"
"2023-04-16 00:58:50","1681581530000","0%","0%","0%","1.90%","1.000%","3.70%","8.30%","377 MiB","31.1 MiB","405 MiB","156 MiB","2.25 GB/s","0 kB/s","11.4 kB/s","1.47 GB/s","0 kB/s","2.26 GB/s","1.47 GB/s","0 kB/s","10.8 kB/s","2.26 GB/s","0 kB/s","1.47 GB/s"
"2023-04-16 00:59:00","1681581540000","0%","0%","0%","1.10%","0.700%","2.50%","6.30%","377 MiB","31.1 MiB","405 MiB","156 MiB","1.69 GB/s","0 kB/s","6 kB/s","1.08 GB/s","0 kB/s","1.69 GB/s","1.08 GB/s","0 kB/s","4.20 kB/s","1.69 GB/s","0 kB/s","1.08 GB/s"
"2023-04-16 00:59:10","1681581550000","0%","0%","0%","2.90%","1.50%","4.00%","15.4%","373 MiB","31.1 MiB","405 MiB","160 MiB","5.02 GB/s","0 kB/s","11.4 kB/s","3.30 GB/s","0 kB/s","5.03 GB/s","3.30 GB/s","0 kB/s","5.40 kB/s","5.03 GB/s","0 kB/s","3.30 GB/s"
"2023-04-16 00:59:20","1681581560000","0%","0%","0%","2.90%","0.700%","3.30%","15.9%","373 MiB","31.1 MiB","405 MiB","160 MiB","5.63 GB/s","0 kB/s","11.2 kB/s","3.38 GB/s","0 kB/s","5.64 GB/s","3.38 GB/s","0 kB/s","5.40 kB/s","5.64 GB/s","0 kB/s","3.38 GB/s"
"2023-04-16 00:59:30","1681581570000","0%","0%","0%","4.10%","2.30%","3.40%","18.0%","373 MiB","31.1 MiB","405 MiB","160 MiB","5.87 GB/s","0 kB/s","0 kB/s","4.01 GB/s","0 kB/s","5.88 GB/s","4.01 GB/s","0 kB/s","0 kB/s","5.88 GB/s","0 kB/s","4.01 GB/s"
"2023-04-16 00:59:40","1681581580000","0%","0%","0%","5.10%","2.40%","4.90%","18.2%","381 MiB","31.1 MiB","405 MiB","152 MiB","6.21 GB/s","0 kB/s","0 kB/s","3.59 GB/s","0 kB/s","6.23 GB/s","3.59 GB/s","0 kB/s","0 kB/s","6.23 GB/s","0 kB/s","3.59 GB/s"
"2023-04-16 00:59:50","1681581590000","0%","0%","0%","6.10%","2.80%","7.10%","15.2%","380 MiB","31.1 MiB","405 MiB","153 MiB","3.38 GB/s","0 kB/s","56.5 kB/s","2.28 GB/s","0 kB/s","3.40 GB/s","2.28 GB/s","0 kB/s","293 kB/s","3.40 GB/s","0 kB/s","2.28 GB/s"
"2023-04-16 01:00:00","1681581600000","0%","0%","0%","4.50%","1.10%","6.00%","23.0%","375 MiB","31.1 MiB","405 MiB","158 MiB","7.27 GB/s","0 kB/s","0 kB/s","4.52 GB/s","0 kB/s","7.29 GB/s","4.52 GB/s","0 kB/s","0 kB/s","7.29 GB/s","0 kB/s","4.52 GB/s"
"2023-04-16 01:00:10","1681581610000","0%","0%","0%","2.80%","1.90%","2.20%","15.9%","375 MiB","31.1 MiB","405 MiB","158 MiB","5.26 GB/s","0 kB/s","11.2 kB/s","3.24 GB/s","0 kB/s","5.26 GB/s","3.24 GB/s","0 kB/s","5.40 kB/s","5.27 GB/s","0 kB/s","3.24 GB/s"
"2023-04-16 01:00:20","1681581620000","0%","0%","0%","5.10%","2.20%","5.40%","22.2%","381 MiB","31.1 MiB","405 MiB","153 MiB","5.76 GB/s","0 kB/s","0 kB/s","3.66 GB/s","0 kB/s","5.78 GB/s","3.66 GB/s","0 kB/s","0 kB/s","5.78 GB/s","0 kB/s","3.66 GB/s"
"2023-04-16 01:00:30","1681581630000","0%","0%","0%","5.30%","1.40%","7.00%","19.7%","378 MiB","31.1 MiB","405 MiB","155 MiB","5.77 GB/s","0 kB/s","28.4 kB/s","3.60 GB/s","0 kB/s","5.78 GB/s","3.60 GB/s","0 kB/s","15.0 kB/s","5.79 GB/s","0 kB/s","3.60 GB/s"
"2023-04-16 01:00:40","1681581640000","0%","0%","0%","3.80%","1.80%","5.50%","17.2%","376 MiB","31.1 MiB","405 MiB","157 MiB","5.13 GB/s","0 kB/s","0 kB/s","3.23 GB/s","0 kB/s","5.15 GB/s","3.23 GB/s","0 kB/s","0 kB/s","5.15 GB/s","0 kB/s","3.23 GB/s"
"2023-04-16 01:00:50","1681581650000","0%","0%","0%","5.40%","1.10%","6.40%","11.7%","376 MiB","31.1 MiB","405 MiB","158 MiB","2.69 GB/s","0 kB/s","0 kB/s","1.96 GB/s","0 kB/s","2.71 GB/s","1.96 GB/s","0 kB/s","0 kB/s","2.71 GB/s","0 kB/s","1.96 GB/s"
"2023-04-16 01:01:00","1681581660000","0%","0%","0%","7.50%","3.00%","8.60%","17.0%","376 MiB","31.1 MiB","405 MiB","158 MiB","2.69 GB/s","0 kB/s","11.8 kB/s","1.98 GB/s","0 kB/s","2.71 GB/s","1.98 GB/s","0 kB/s","9.60 kB/s","2.72 GB/s","0 kB/s","1.98 GB/s"
"2023-04-16 01:01:10","1681581670000","0%","0%","0%","8.50%","3.70%","8.60%","26.9%","377 MiB","31.1 MiB","405 MiB","156 MiB","6.49 GB/s","0 kB/s","0 kB/s","3.84 GB/s","0 kB/s","6.51 GB/s","3.84 GB/s","0 kB/s","0 kB/s","6.51 GB/s","0 kB/s","3.84 GB/s"
"2023-04-16 01:01:20","1681581680000","0%","0%","0%","8.10%","2.60%","8.30%","20.2%","377 MiB","31.1 MiB","405 MiB","156 MiB","3.03 GB/s","0 kB/s","0 kB/s","1.99 GB/s","0 kB/s","3.05 GB/s","1.99 GB/s","0 kB/s","0 kB/s","3.06 GB/s","0 kB/s","1.99 GB/s"
"2023-04-16 01:01:30","1681581690000","0%","0%","0%","7.50%","2.10%","9.70%","23.5%","380 MiB","31.1 MiB","405 MiB","154 MiB","4.48 GB/s","0 kB/s","11.6 kB/s","3.24 GB/s","0 kB/s","4.50 GB/s","3.24 GB/s","0 kB/s","9.60 kB/s","4.43 GB/s","0 kB/s","3.24 GB/s"
"2023-04-16 01:01:40","1681581700000","0%","0%","0%","6.10%","2.30%","7.60%","19.3%","375 MiB","31.1 MiB","405 MiB","158 MiB","4.60 GB/s","0 kB/s","5.80 kB/s","2.93 GB/s","0 kB/s","4.62 GB/s","2.93 GB/s","0 kB/s","5.40 kB/s","4.69 GB/s","0 kB/s","2.93 GB/s"
"2023-04-16 01:01:50","1681581710000","0%","0%","0%","3.90%","1.80%","5.70%","13.5%","375 MiB","31.1 MiB","405 MiB","158 MiB","3.91 GB/s","0 kB/s","56.5 kB/s","2.13 GB/s","0 kB/s","3.92 GB/s","2.13 GB/s","0 kB/s","297 kB/s","3.92 GB/s","0 kB/s","2.13 GB/s"
"2023-04-16 01:02:00","1681581720000","0%","0%","0%","3.50%","1.40%","4.10%","10.8%","379 MiB","31.1 MiB","405 MiB","154 MiB","3.10 GB/s","0 kB/s","0 kB/s","1.97 GB/s","0 kB/s","3.11 GB/s","1.97 GB/s","0 kB/s","0 kB/s","3.11 GB/s","0 kB/s","1.97 GB/s"
"2023-04-16 01:02:10","1681581730000","0%","0%","0%","4.70%","2.90%","6.00%","14.0%","378 MiB","31.1 MiB","405 MiB","155 MiB","2.86 GB/s","0 kB/s","0 kB/s","1.88 GB/s","0 kB/s","2.88 GB/s","1.88 GB/s","0 kB/s","0 kB/s","2.88 GB/s","0 kB/s","1.88 GB/s"
"2023-04-16 01:02:20","1681581740000","0%","0%","0%","3.70%","0.900%","5.60%","12.1%","375 MiB","31.1 MiB","405 MiB","158 MiB","3.39 GB/s","0 kB/s","0 kB/s","2.17 GB/s","0 kB/s","3.40 GB/s","2.17 GB/s","0 kB/s","0 kB/s","3.40 GB/s","0 kB/s","2.17 GB/s"
"2023-04-16 01:02:30","1681581750000","0%","0%","0%","4.50%","2.60%","5.10%","13.0%","371 MiB","31.1 MiB","405 MiB","162 MiB","3.69 GB/s","0 kB/s","13.4 kB/s","2.38 GB/s","0 kB/s","3.70 GB/s","2.38 GB/s","0 kB/s","14.4 kB/s","3.70 GB/s","0 kB/s","2.38 GB/s"
"2023-04-16 01:02:40","1681581760000","0%","0%","0%","3.50%","1.30%","4.00%","9.70%","375 MiB","31.1 MiB","405 MiB","158 MiB","2.74 GB/s","0 kB/s","5.60 kB/s","1.74 GB/s","0 kB/s","2.75 GB/s","1.74 GB/s","0 kB/s","5.40 kB/s","2.75 GB/s","0 kB/s","1.74 GB/s"
"2023-04-16 01:02:50","1681581770000","0%","0%","0%","3.40%","0.800%","4.20%","13.1%","373 MiB","31.1 MiB","405 MiB","160 MiB","4.30 GB/s","0 kB/s","5.60 kB/s","2.70 GB/s","0 kB/s","4.31 GB/s","2.70 GB/s","0 kB/s","5.40 kB/s","4.31 GB/s","0 kB/s","2.70 GB/s"
"2023-04-16 01:03:00","1681581780000","0%","0%","0%","3.80%","1.30%","4.30%","15.8%","371 MiB","31.1 MiB","405 MiB","162 MiB","4.59 GB/s","0 kB/s","0 kB/s","2.96 GB/s","0 kB/s","4.60 GB/s","2.96 GB/s","0 kB/s","0 kB/s","4.60 GB/s","0 kB/s","2.96 GB/s"
"2023-04-16 01:03:10","1681581790000","0%","0%","0%","4.10%","1.10%","4.60%","14.0%","378 MiB","31.1 MiB","405 MiB","155 MiB","4.10 GB/s","0 kB/s","18 kB/s","2.73 GB/s","0 kB/s","4.11 GB/s","2.73 GB/s","0 kB/s","18.8 kB/s","4.11 GB/s","0 kB/s","2.73 GB/s"
"2023-04-16 01:03:20","1681581800000","0%","0%","0%","3.90%","1.90%","5.30%","10.4%","374 MiB","31.1 MiB","405 MiB","160 MiB","2.75 GB/s","0 kB/s","5.60 kB/s","1.60 GB/s","0 kB/s","2.76 GB/s","1.60 GB/s","0 kB/s","5.40 kB/s","2.77 GB/s","0 kB/s","1.60 GB/s"
"2023-04-16 01:03:30","1681581810000","0%","0%","0%","2.70%","1.20%","3.50%","8.20%","375 MiB","31.1 MiB","405 MiB","158 MiB","2.20 GB/s","0 kB/s","0 kB/s","1.43 GB/s","0 kB/s","2.21 GB/s","1.43 GB/s","0 kB/s","0 kB/s","2.21 GB/s","0 kB/s","1.43 GB/s"
"2023-04-16 01:03:40","1681581820000","0%","0%","0%","4.50%","3.10%","5.80%","11.9%","373 MiB","31.1 MiB","405 MiB","161 MiB","2.81 GB/s","0 kB/s","5.80 kB/s","1.86 GB/s","0 kB/s","2.83 GB/s","1.86 GB/s","0 kB/s","5.40 kB/s","2.83 GB/s","0 kB/s","1.86 GB/s"
"2023-04-16 01:03:50","1681581830000","0%","0%","0%","4.50%","1.60%","5.20%","14.6%","373 MiB","31.1 MiB","405 MiB","161 MiB","3.94 GB/s","0 kB/s","56.5 kB/s","2.50 GB/s","0 kB/s","3.95 GB/s","2.50 GB/s","0 kB/s","289 kB/s","3.95 GB/s","0 kB/s","2.50 GB/s"
"2023-04-16 01:04:00","1681581840000","0%","0%","0%","4.70%","2.10%","5.10%","8.90%","372 MiB","31.1 MiB","405 MiB","161 MiB","1.86 GB/s","0 kB/s","0 kB/s","1.24 GB/s","0 kB/s","1.87 GB/s","1.24 GB/s","0 kB/s","0 kB/s","1.87 GB/s","0 kB/s","1.24 GB/s"
"2023-04-16 01:04:10","1681581850000","0%","0%","0%","5.60%","3.40%","6.80%","11.5%","373 MiB","31.1 MiB","405 MiB","160 MiB","1.83 GB/s","0 kB/s","0 kB/s","1.30 GB/s","0 kB/s","1.85 GB/s","1.30 GB/s","0 kB/s","0 kB/s","1.85 GB/s","0 kB/s","1.30 GB/s"
"2023-04-16 01:04:20","1681581860000","0%","0%","0%","3.20%","1.20%","4.40%","8.00%","373 MiB","31.1 MiB","405 MiB","160 MiB","1.94 GB/s","0 kB/s","7.40 kB/s","1.25 GB/s","0 kB/s","1.95 GB/s","1.25 GB/s","0 kB/s","10.2 kB/s","1.95 GB/s","0 kB/s","1.25 GB/s"
"2023-04-16 01:04:30","1681581870000","0%","0%","0%","2.90%","1.90%","3.50%","8.80%","373 MiB","31.1 MiB","405 MiB","160 MiB","2.50 GB/s","0 kB/s","16.8 kB/s","1.58 GB/s","0 kB/s","2.51 GB/s","1.58 GB/s","0 kB/s","10.8 kB/s","2.51 GB/s","0 kB/s","1.58 GB/s"
"2023-04-16 01:04:40","1681581880000","0%","0%","0%","3.30%","1.40%","3.90%","13.8%","373 MiB","31.1 MiB","405 MiB","160 MiB","4.03 GB/s","0 kB/s","5.60 kB/s","2.53 GB/s","0 kB/s","4.04 GB/s","2.53 GB/s","0 kB/s","0 kB/s","4.04 GB/s","0 kB/s","2.53 GB/s"
"2023-04-16 01:04:50","1681581890000","0%","0%","0%","2.30%","1.20%","2.80%","8.40%","373 MiB","31.1 MiB","405 MiB","160 MiB","2.60 GB/s","0 kB/s","11.4 kB/s","1.67 GB/s","0 kB/s","2.61 GB/s","1.67 GB/s","0 kB/s","10.8 kB/s","2.61 GB/s","0 kB/s","1.67 GB/s"
"2023-04-16 01:05:00","1681581900000","0%","0%","0%","4.40%","1.50%","4.20%","11.2%","373 MiB","31.1 MiB","405 MiB","160 MiB","2.83 GB/s","0 kB/s","23 kB/s","1.81 GB/s","0 kB/s","2.84 GB/s","1.81 GB/s","0 kB/s","15 kB/s","2.85 GB/s","0 kB/s","1.81 GB/s"
"2023-04-16 01:05:10","1681581910000","0%","0%","0%","3.00%","2.60%","3.00%","13.0%","373 MiB","31.1 MiB","405 MiB","160 MiB","3.54 GB/s","0 kB/s","5.60 kB/s","2.22 GB/s","0 kB/s","3.55 GB/s","2.22 GB/s","0 kB/s","5.40 kB/s","3.55 GB/s","0 kB/s","2.22 GB/s"
"2023-04-16 01:05:20","1681581920000","0%","0%","0%","1.90%","0.800%","3.50%","8.70%","373 MiB","31.1 MiB","405 MiB","160 MiB","2.51 GB/s","0 kB/s","5.80 kB/s","1.85 GB/s","0 kB/s","2.51 GB/s","1.85 GB/s","0 kB/s","5.40 kB/s","2.51 GB/s","0 kB/s","1.85 GB/s"
"2023-04-16 01:05:30","1681581930000","0%","0%","0%","2.60%","0.900%","4.00%","12.7%","373 MiB","31.1 MiB","405 MiB","160 MiB","3.96 GB/s","0 kB/s","0 kB/s","2.22 GB/s","0 kB/s","3.97 GB/s","2.22 GB/s","0 kB/s","0 kB/s","3.97 GB/s","0 kB/s","2.22 GB/s"
"2023-04-16 01:05:40","1681581940000","0%","0%","0%","3.50%","1.40%","4.40%","16.7%","377 MiB","31.1 MiB","405 MiB","156 MiB","4.93 GB/s","0 kB/s","0 kB/s","3.08 GB/s","0 kB/s","4.94 GB/s","3.08 GB/s","0 kB/s","0 kB/s","4.94 GB/s","0 kB/s","3.08 GB/s"
"2023-04-16 01:05:50","1681581950000","0%","0%","0%","3.00%","1.10%","4.20%","12.7%","375 MiB","31.1 MiB","405 MiB","158 MiB","4.07 GB/s","0 kB/s","63.9 kB/s","2.57 GB/s","0 kB/s","4.08 GB/s","2.57 GB/s","0 kB/s","299 kB/s","4.08 GB/s","0 kB/s","2.57 GB/s"
"2023-04-16 01:06:00","1681581960000","0%","0%","0%","5%","1.90%","5.80%","16.0%","373 MiB","31.1 MiB","405 MiB","161 MiB","3.90 GB/s","0 kB/s","0 kB/s","2.75 GB/s","0 kB/s","3.91 GB/s","2.75 GB/s","0 kB/s","0 kB/s","3.91 GB/s","0 kB/s","2.75 GB/s"
"2023-04-16 01:06:10","1681581970000","0%","0%","0%","4.60%","1.60%","4.40%","14.0%","373 MiB","31.1 MiB","405 MiB","160 MiB","4.15 GB/s","0 kB/s","5.60 kB/s","2.43 GB/s","0 kB/s","4.16 GB/s","2.43 GB/s","0 kB/s","4.80 kB/s","4.16 GB/s","0 kB/s","2.43 GB/s"
"2023-04-16 01:06:20","1681581980000","0%","0%","0%","2.00%","0.700%","2.90%","10%","373 MiB","31.1 MiB","405 MiB","161 MiB","3.03 GB/s","0 kB/s","0 kB/s","1.90 GB/s","0 kB/s","3.04 GB/s","1.90 GB/s","0 kB/s","0 kB/s","3.04 GB/s","0 kB/s","1.90 GB/s"
"2023-04-16 01:06:30","1681581990000","0%","0%","0%","3.60%","2.20%","5.20%","13.9%","378 MiB","31.1 MiB","405 MiB","156 MiB","4.14 GB/s","0 kB/s","11.2 kB/s","2.62 GB/s","0 kB/s","4.15 GB/s","2.62 GB/s","0 kB/s","5.40 kB/s","4.15 GB/s","0 kB/s","2.62 GB/s"
"2023-04-16 01:06:40","1681582000000","0%","0%","0%","4.60%","1.60%","5.20%","13.1%","373 MiB","31.1 MiB","405 MiB","160 MiB","3.44 GB/s","0 kB/s","17.2 kB/s","2.24 GB/s","0 kB/s","3.46 GB/s","2.24 GB/s","0 kB/s","9.60 kB/s","3.46 GB/s","0 kB/s","2.24 GB/s"
"2023-04-16 01:06:50","1681582010000","0%","0%","0%","4.10%","1.50%","5.90%","17.3%","379 MiB","31.1 MiB","405 MiB","155 MiB","5.27 GB/s","0 kB/s","7.40 kB/s","3.35 GB/s","0 kB/s","5.28 GB/s","3.35 GB/s","0 kB/s","5.40 kB/s","5.28 GB/s","0 kB/s","3.35 GB/s"
"2023-04-16 01:07:00","1681582020000","0%","0%","0%","4.40%","1.70%","6.50%","14.0%","375 MiB","31.1 MiB","405 MiB","159 MiB","4.04 GB/s","0 kB/s","5.60 kB/s","2.58 GB/s","0 kB/s","4.06 GB/s","2.58 GB/s","0 kB/s","5.40 kB/s","4.06 GB/s","0 kB/s","2.58 GB/s"
"2023-04-16 01:07:10","1681582030000","0%","0%","0%","2.50%","1.10%","3.60%","16.6%","373 MiB","31.1 MiB","405 MiB","161 MiB","4.92 GB/s","0 kB/s","33.8 kB/s","3.19 GB/s","0 kB/s","4.93 GB/s","3.19 GB/s","0 kB/s","21.6 kB/s","4.93 GB/s","0 kB/s","3.19 GB/s"
"2023-04-16 01:07:20","1681582040000","0%","0%","0%","5.60%","2.80%","7.00%","11.0%","373 MiB","31.1 MiB","405 MiB","161 MiB","2.64 GB/s","0 kB/s","5.60 kB/s","1.65 GB/s","0 kB/s","2.65 GB/s","1.65 GB/s","0 kB/s","5.40 kB/s","2.65 GB/s","0 kB/s","1.65 GB/s"
